tweetid,username,text,lat,lon,city
957,@EduVoice,"Traffic signal timing optimized for smoother flow in San Diego, CA.",32.723921,-117.159424,"San Diego, CA"
958,@NeighborhoodNews,"High school introduces new STEM lab in Seattle, WA.",47.607762,-122.330435,"Seattle, WA"
959,@CommunityWorks,"City installs smart streetlights to save energy in San Antonio, TX.",29.410488,-98.500882,"San Antonio, TX"
960,@TransitTracker,"Neighborhood cleanup day in Phoenix, AZ collects 3,759 bags of waste.",33.445261,-112.055885,"Phoenix, AZ"
961,@RideBetter,"Recycling rates rise 4,899% after new policy rollout in Dallas, TX.",32.770606,-96.804533,"Dallas, TX"
962,@CleanAirNow,"City health department launches air quality dashboard in Chicago, IL.",41.889849,-87.640277,"Chicago, IL"
963,@CivicSense,"Urban tree canopy expansion adds shade in San Antonio, TX.",29.431499,-98.507876,"San Antonio, TX"
964,@CivicSense,"Protected bike lanes expand downtown Los Angeles, CA.",34.063647,-118.253482,"Los Angeles, CA"
965,@NeighborhoodNews,"Mental health awareness walk happening downtown Denver, CO this Saturday.",39.756625,-104.986115,"Denver, CO"
966,@PublicHealthNow,"Clean air campaign gains traction in Boston, MA neighborhoods.",42.359611,-71.05289,"Boston, MA"
967,@EdTechToday,"Digital twin pilot launched for flood management in Miami, FL.",25.761264,-80.18298,"Miami, FL"
968,@TeachToday,"Clean air campaign gains traction in Jacksonville, FL neighborhoods.",30.347,-81.66368,"Jacksonville, FL"
969,@CommunityWorks,"Electric buses roll out on city routes in Dallas, TX.",32.781892,-96.797938,"Dallas, TX"
970,@PublicHealthNow,"Community garden program expands to San Antonio, TX’s west side.",29.404688,-98.507681,"San Antonio, TX"
971,@GeoInsights,"Electric buses roll out on city routes in San Antonio, TX.",29.410175,-98.494397,"San Antonio, TX"
972,@RideBetter,"Traffic signal timing optimized for smoother flow in Austin, TX.",30.274364,-97.748909,"Austin, TX"
973,@GeoInsights,"Protected bike lanes expand downtown San Diego, CA.",32.701434,-117.146365,"San Diego, CA"
974,@PolicyWatch,"Farmers market in San Diego, CA adds local artisans this season.",32.720236,-117.149445,"San Diego, CA"
975,@WaterWatchUSA,"Recycling rates rise 1,240% after new policy rollout in Philadelphia, PA.",39.971558,-75.174787,"Philadelphia, PA"
976,@UrbanMapper,"University in Los Angeles, CA expands AI for sustainability courses.",34.033776,-118.243866,"Los Angeles, CA"
977,@CommunityWorks,"Mental health awareness walk happening downtown Dallas, TX this Saturday.",32.772057,-96.796132,"Dallas, TX"
978,@TeachToday,"Coding bootcamp enrollment surges in San Francisco, CA.",37.772891,-122.429814,"San Francisco, CA"
979,@MobilityMatters,"New mobility app integrates all transit modes in Chicago, IL.",41.890195,-87.645288,"Chicago, IL"
980,@SmartUrbanist,"Mental health awareness walk happening downtown Los Angeles, CA this Saturday.",34.033852,-118.236316,"Los Angeles, CA"
981,@SmartCityHub,"Weekend rail service improved in Jacksonville, FL.",30.317988,-81.650402,"Jacksonville, FL"
982,@NeighborhoodNews,"New community clinic opens in San Francisco, CA with extended evening hours. Access matters.",37.774154,-122.407824,"San Francisco, CA"
983,@ParksAndPeople,"Electric buses roll out on city routes in Jacksonville, FL.",30.352172,-81.652007,"Jacksonville, FL"
984,@PublicHealthNow,"Clean air campaign gains traction in Los Angeles, CA neighborhoods.",34.07067,-118.23585,"Los Angeles, CA"
985,@GeoInsights,"Volunteers removed 2,230 pounds of trash from rivers in Chicago, IL.",41.884442,-87.646569,"Chicago, IL"
986,@OpenDataLab,"Traffic signal timing optimized for smoother flow in Seattle, WA.",47.601998,-122.348029,"Seattle, WA"
987,@CleanAirNow,"Public health team expands food safety inspections in Columbus, OH.",39.96818,-82.990394,"Columbus, OH"
988,@TeachToday,"University in Boston, MA expands AI for sustainability courses.",42.357661,-71.074068,"Boston, MA"
989,@UrbanMapper,"Mental health awareness walk happening downtown Washington, DC this Saturday.",38.900133,-77.039094,"Washington, DC"
990,@RideBetter,"Block party celebrates diverse neighborhoods in Miami, FL.",25.747054,-80.174332,"Miami, FL"
991,@TransitTracker,"Mental health awareness walk happening downtown Houston, TX this Saturday.",29.770166,-95.374423,"Houston, TX"
992,@RideBetter,"New community clinic opens in Miami, FL with extended evening hours. Access matters.",25.769281,-80.199023,"Miami, FL"
993,@CommunityWorks,"Recycling rates rise 2,959% after new policy rollout in Denver, CO.",39.734641,-104.983358,"Denver, CO"
994,@RideBetter,"Open data portal in San Francisco, CA now features live traffic feeds.",37.770433,-122.434974,"San Francisco, CA"
995,@NeighborhoodNews,"Protected bike lanes expand downtown Miami, FL.",25.752578,-80.177238,"Miami, FL"
996,@CommunityWorks,"Mental health awareness walk happening downtown San Diego, CA this Saturday.",32.732706,-117.166176,"San Diego, CA"
